geo_id_blk,hra,id
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,Ballard,2000
5.3033E+14,QA/Magnolia,2900
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Capitol Hill/E.lake,2200
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
5.3033E+14,Fremont/Greenlake,2550
